Time,X_Traj,Y_Traj,X_ActPos,Y_ActPos,X_ActVelo,Y_ActVelo,XY Position X,XY Position Y
3659,60,30.000005,60,30.0003,-0.000628986,0,60,30.0003
3659.1,60,30.000005,60,30.0003,-0.000622759,0,60,30.0003
3659.2,60,30.000005,60,30.0003,-0.000616593,0,60,30.0003
3659.3,60,30.000005,60,30.0003,-0.000610488,0,60,30.0003
3659.4,60,30.000005,60,30.0003,-0.000604443,0,60,30.0003
3659.5,60,30.000005,60,30.0003,-0.000598459,0,60,30.0003
3659.6,60,30.000005,60,30.0003,-0.000592533,0,60,30.0003
3659.7,60,30.000005,60,30.0003,-0.000586667,0,60,30.0003
3659.8,60,30.000005,60,30.0003,-0.000580858,0,60,30.0003
3659.9,60,30.000005,60,30.0003,-0.000575107,0,60,30.0003
3660,60,30.000005,60,30.0003,-0.000569413,0,60,30.0003
3660.1,60,30.000005,60,30.0003,-0.000563775,0,60,30.0003
3660.2,60,30.000005,60,30.0003,-0.000558193,0,60,30.0003
3660.3,60,30.000005,60,30.0003,-0.000552667,0,60,30.0003
3660.4,60,30.000005,60,30.0003,-0.000547195,0,60,30.0003
3660.5,60,30.000005,60,30.0003,-0.000541777,0,60,30.0003
3660.6,60,30.000005,60,30.0003,-0.000536413,0,60,30.0003
3660.7,60,30.000005,60,30.0003,-0.000531102,0,60,30.0003
3660.8,60,30.000005,60,30.0003,-0.000525843,0,60,30.0003
3660.9,60,30.000005,60,30.0003,-0.000520637,0,60,30.0003
3661,60,30.000005,60,30.0003,-0.000515482,0,60,30.0003
3661.1,60,30.000005,60,30.0003,-0.000510378,0,60,30.0003
3661.2,60,30.000005,60,30.0003,-0.000505325,0,60,30.0003
3661.3,60,30.000005,60,30.0003,-0.000500322,0,60,30.0003
3661.4,60,30.000005,60,30.0003,-0.000495368,0,60,30.0003
3661.5,60,30.000005,60,30.0003,-0.000490464,0,60,30.0003
3661.6,60,30.000005,60,30.0003,-0.000485607,0,60,30.0003
3661.7,60,30.000005,60,30.0003,-0.000480799,0,60,30.0003
3661.8,60,30.000005,60,30.0003,-0.000476039,0,60,30.0003
3661.9,60,30.000005,60,30.0003,-0.000471326,0,60,30.0003
3662,60,30.000005,60,30.0003,-0.000466659,0,60,30.0003
3662.1,60,30.000005,60,30.0003,-0.000462039,0,60,30.0003
3662.2,60,30.000005,60,30.0003,-0.000457464,0,60,30.0003
3662.3,60,30.000005,60,30.0003,-0.000452935,0,60,30.0003
3662.4,60,30.000005,60,30.0003,-0.00044845,0,60,30.0003
3662.5,60,30.000005,60,30.0003,-0.00044401,0,60,30.0003
3662.6,60,30.000005,60,30.0003,-0.000439614,0,60,30.0003
3662.7,60,30.000005,60,30.0003,-0.000435261,0,60,30.0003
3662.8,60,30.000005,60,30.0003,-0.000430952,0,60,30.0003
3662.9,60,30.000005,60,30.0003,-0.000426685,0,60,30.0003
3663,60,30.000005,60,30.0003,-0.00042246,0,60,30.0003
3663.1,60,30.000005,60,30.0003,-0.000418278,0,60,30.0003
3663.2,60,30.000005,60,30.0003,-0.000414136,0,60,30.0003
3663.3,60,30.000005,60,30.0003,-0.000410036,0,60,30.0003
3663.4,60,30.000005,60,30.0003,-0.000405976,0,60,30.0003
3663.5,60,30.000005,60,30.0003,-0.000401957,0,60,30.0003
3663.6,60,30.000005,60,30.0003,-0.000397977,0,60,30.0003
3663.7,60,30.000005,60,30.0003,-0.000394037,0,60,30.0003
3663.8,60,30.000005,60,30.0003,-0.000390135,0,60,30.0003
3663.9,60,30.000005,60,30.0003,-0.000386272,0,60,30.0003
3664,60,30.000005,60,30.0003,-0.000382448,0,60,30.0003
3664.1,60,30.000005,60,30.0003,-0.000378661,0,60,30.0003
3664.2,60,30.000005,60,30.0003,-0.000374912,0,60,30.0003
3664.3,60,30.000005,60,30.0003,-0.0003712,0,60,30.0003
3664.4,60,30.000005,60,30.0003,-0.000367525,0,60,30.0003
3664.5,60,30.000005,60,30.0003,-0.000363886,0,60,30.0003
3664.6,60,30.000005,60,30.0003,-0.000360283,0,60,30.0003
3664.7,60,30.000005,60,30.0003,-0.000356716,0,60,30.0003
3664.8,60,30.000005,60,30.0003,-0.000353184,0,60,30.0003
3664.9,60,30.000005,60,30.0003,-0.000349687,0,60,30.0003
3665,60,30.000005,60,30.0003,-0.000346225,0,60,30.0003
3665.1,60,30.000005,60,30.0003,-0.000342797,0,60,30.0003
3665.2,60,30.000005,60,30.0003,-0.000339403,0,60,30.0003
3665.3,60,30.000005,60,30.0003,-0.000336043,0,60,30.0003
3665.4,60,30.000005,60,30.0003,-0.000332716,0,60,30.0003
3665.5,60,30.000005,60,30.0003,-0.000329421,0,60,30.0003
3665.6,60,30.000005,60,30.0003,-0.00032616,0,60,30.0003
3665.7,60,30.000005,60,30.0003,-0.00032293,0,60,30.0003
3665.8,60,30.000005,60,30.0003,-0.000319733,0,60,30.0003
3665.9,60,30.000005,60,30.0003,-0.000316567,0,60,30.0003
3666,60,30.000005,60,30.0003,-0.000313433,0,60,30.0003
3666.1,60,30.000005,60,30.0003,-0.00031033,0,60,30.0003
3666.2,60,30.000005,60,30.0003,-0.000307257,0,60,30.0003
3666.3,60,30.000005,60,30.0003,-0.000304215,0,60,30.0003
3666.4,60,30.000005,60,30.0003,-0.000301203,0,60,30.0003
3666.5,60,30.000005,60,30.0003,-0.000298221,0,60,30.0003
3666.6,60,30.000005,60,30.0003,-0.000295268,0,60,30.0003
3666.7,60,30.000005,60,30.0003,-0.000292345,0,60,30.0003
3666.8,60,30.000005,60,30.0003,-0.00028945,0,60,30.0003
3666.9,60,30.000005,60,30.0003,-0.000286584,0,60,30.0003
3667,60,30.000005,60,30.0003,-0.000283747,0,60,30.0003
3667.1,60,30.000005,60,30.0003,-0.000280938,0,60,30.0003
3667.2,60,30.000005,60,30.0003,-0.000278156,0,60,30.0003
3667.3,60,30.000005,60,30.0003,-0.000275402,0,60,30.0003
3667.4,60,30.000005,60,30.0003,-0.000272675,0,60,30.0003
3667.5,60,30.000005,60,30.0003,-0.000269975,0,60,30.0003
3667.6,60,30.000005,60,30.0003,-0.000267302,0,60,30.0003
3667.7,60,30.000005,60,30.0003,-0.000264656,0,60,30.0003
3667.8,60,30.000005,60,30.0003,-0.000262036,0,60,30.0003
3667.9,60,30.000005,60,30.0003,-0.000259441,0,60,30.0003
3668,60,30.000005,60,30.0003,-0.000256872,0,60,30.0003
3668.1,60,30.000005,60,30.0003,-0.000254329,0,60,30.0003
3668.2,60,30.000005,60,30.0003,-0.000251811,0,60,30.0003
3668.3,60,30.000005,60,30.0003,-0.000249318,0,60,30.0003
3668.4,60,30.000005,60,30.0003,-0.000246849,0,60,30.0003
3668.5,60,30.000005,60,30.0003,-0.000244405,0,60,30.0003
3668.6,60,30.000005,60,30.0003,-0.000241985,0,60,30.0003
3668.7,60,30.000005,60,30.0003,-0.00023959,0,60,30.0003
3668.8,60,30.000005,60,30.0003,-0.000237217,0,60,30.0003
3668.9,60,30.000005,60,30.0003,-0.000234869,0,60,30.0003
3669,60,30.000005,60,30.0003,-0.000232543,0,60,30.0003
3669.1,60,30.000005,60,30.0003,-0.000230241,0,60,30.0003
3669.2,60,30.000005,60,30.0003,-0.000227961,0,60,30.0003
3669.3,60,30.000005,60,30.0003,-0.000225704,0,60,30.0003
3669.4,60,30.000005,60,30.0003,-0.000223469,0,60,30.0003
3669.5,60,30.000005,60,30.0003,-0.000221257,0,60,30.0003
3669.6,60,30.000005,60,30.0003,-0.000219066,0,60,30.0003
3669.7,60,30.000005,60,30.0003,-0.000216897,0,60,30.0003
3669.8,60,30.000005,60,30.0003,-0.00021475,0,60,30.0003
3669.9,60,30.000005,60,30.0003,-0.000212624,0,60,30.0003
3670,60,30.000005,60,30.0003,-0.000210518,0,60,30.0003
3670.1,60,30.000005,60,30.0003,-0.000208434,0,60,30.0003
3670.2,60,30.000005,60,30.0003,-0.00020637,0,60,30.0003
3670.3,60,30.000005,60,30.0003,-0.000204327,0,60,30.0003
3670.4,60,30.000005,60.0001,30.0003,0.009698686,0,60.0001,30.0003
3670.5,60,30.000005,60.0001,30.0003,0.00960266,0,60.0001,30.0003
3670.6,60,30.000005,60.0001,30.0003,0.009507584,0,60.0001,30.0003
3670.7,60,30.000005,60.0001,30.0003,0.009413449,0,60.0001,30.0003
3670.8,60,30.000005,60,30.0003,-0.000580743,0,60,30.0003
3670.9,60,30.000005,60,30.0003,-0.000574993,0,60,30.0003
3671,60,30.000005,60,30.0003,-0.0005693,0,60,30.0003
3671.1,60,30.000005,60,30.0003,-0.000563664,0,60,30.0003
3671.2,60,30.000005,60,30.0003,-0.000558083,0,60,30.0003
3671.3,60,30.000005,60,30.0003,-0.000552557,0,60,30.0003
3671.4,60,30.000005,60,30.0003,-0.000547087,0,60,30.0003
3671.5,60,30.000005,60,30.0003,-0.00054167,0,60,30.0003
3671.6,60,30.000005,60,30.0003,-0.000536307,0,60,30.0003
3671.7,60,30.000005,60,30.0003,-0.000530997,0,60,30.0003
3671.8,60,30.000005,60,30.0003,-0.000525739,0,60,30.0003
3671.9,60,30.000005,60,30.0003,-0.000520534,0,60,30.0003
3672,60,30.000005,60,30.0003,-0.00051538,0,60,30.0003
3672.1,60,30.000005,60,30.0003,-0.000510277,0,60,30.0003
3672.2,60,30.000005,60,30.0003,-0.000505225,0,60,30.0003
3672.3,60,30.000005,60,30.0003,-0.000500223,0,60,30.0003
3672.4,60,30.000005,60,30.0003,-0.00049527,0,60,30.0003
3672.5,60,30.000005,60,30.0003,-0.000490367,0,60,30.0003
3672.6,60,30.000005,60,30.0003,-0.000485512,0,60,30.0003
3672.7,60,30.000005,60,30.0003,-0.000480704,0,60,30.0003
3672.8,60,30.000005,60,30.0003,-0.000475945,0,60,30.0003
3672.9,60,30.000005,60,30.0003,-0.000471233,0,60,30.0003
3673,60,30.000005,60,30.0003,-0.000466567,0,60,30.0003
3673.1,60,30.000005,60,30.0003,-0.000461948,0,60,30.0003
3673.2,60,30.000005,60,30.0003,-0.000457374,0,60,30.0003
3673.3,60,30.000005,60,30.0003,-0.000452845,0,60,30.0003
3673.4,60,30.000005,60,30.0003,-0.000448362,0,60,30.0003
3673.5,60,30.000005,60,30.0003,-0.000443923,0,60,30.0003
3673.6,60,30.000005,60,30.0003,-0.000439527,0,60,30.0003
3673.7,60,30.000005,60,30.0003,-0.000435175,0,60,30.0003
3673.8,60,30.000005,60,30.0003,-0.000430867,0,60,30.0003
3673.9,60,30.000005,60,30.0003,-0.000426601,0,60,30.0003
3674,60,30.000005,60,30.0003,-0.000422377,0,60,30.0003
3674.1,60,30.000005,60,30.0003,-0.000418195,0,60,30.0003
3674.2,60,30.000005,60,30.0003,-0.000414055,0,60,30.0003
3674.3,60,30.000005,60,30.0003,-0.000409955,0,60,30.0003
3674.4,60,30.000005,60,30.0003,-0.000405896,0,60,30.0003
3674.5,60,30.000005,60,30.0003,-0.000401877,0,60,30.0003
3674.6,60,30.000005,60,30.0003,-0.000397898,0,60,30.0003
3674.7,60,30.000005,60,30.0003,-0.000393959,0,60,30.0003
3674.8,60,30.000005,60,30.0003,-0.000390058,0,60,30.0003
3674.9,60,30.000005,60,30.0003,-0.000386196,0,60,30.0003
3675,60,30.000005,60,30.0003,-0.000382372,0,60,30.0003
3675.1,60,30.000005,60,30.0003,-0.000378587,0,60,30.0003
3675.2,60,30.000005,60,30.0003,-0.000374838,0,60,30.0003
3675.3,60,30.000005,60,30.0003,-0.000371127,0,60,30.0003
3675.4,60,30.000005,60,30.0003,-0.000367452,0,60,30.0003
3675.5,60,30.000005,60,30.0003,-0.000363814,0,60,30.0003
3675.6,60,30.000005,60,30.0003,-0.000360212,0,60,30.0003
3675.7,60,30.000005,60,30.0003,-0.000356646,0,60,30.0003
3675.8,60,30.000005,60,30.0003,-0.000353115,0,60,30.0003
3675.9,60,30.000005,60,30.0003,-0.000349618,0,60,30.0003
3676,60,30.000005,60,30.0003,-0.000346157,0,60,30.0003
3676.1,60,30.000005,60,30.0003,-0.000342729,0,60,30.0003
3676.2,60,30.000005,60,30.0003,-0.000339336,0,60,30.0003
3676.3,60,30.000005,60,30.0003,-0.000335976,0,60,30.0003
3676.4,60,30.000005,60,30.0003,-0.00033265,0,60,30.0003
3676.5,60,30.000005,60,30.0003,-0.000329356,0,60,30.0003
3676.6,60,30.000005,60,30.0003,-0.000326095,0,60,30.0003
3676.7,60,30.000005,60,30.0003,-0.000322867,0,60,30.0003
3676.8,60,30.000005,60,30.0003,-0.00031967,0,60,30.0003
3676.9,60,30.000005,60,30.0003,-0.000316505,0,60,30.0003
3677,60,30.000005,60,30.0003,-0.000313371,0,60,30.0003
3677.1,60,30.000005,60,30.0003,-0.000310269,0,60,30.0003
3677.2,60,30.000005,60,30.0003,-0.000307197,0,60,30.0003
3677.3,60,30.000005,60,30.0003,-0.000304155,0,60,30.0003
3677.4,60,30.000005,60,30.0003,-0.000301144,0,60,30.0003
3677.5,60,30.000005,60,30.0003,-0.000298162,0,60,30.0003
3677.6,60,30.000005,60,30.0003,-0.00029521,0,60,30.0003
3677.7,60,30.000005,60,30.0003,-0.000292287,0,60,30.0003
3677.8,60,30.000005,60,30.0003,-0.000289393,0,60,30.0003
3677.9,60,30.000005,60,30.0003,-0.000286528,0,60,30.0003
3678,60,30.000005,60,30.0003,-0.000283691,0,60,30.0003
3678.1,60,30.000005,60,30.0003,-0.000280882,0,60,30.0003
3678.2,60,30.000005,60,30.0003,-0.000278101,0,60,30.0003
3678.3,60,30.000005,60,30.0003,-0.000275348,0,60,30.0003
3678.4,60,30.000005,60,30.0003,-0.000272621,0,60,30.0003
3678.5,60,30.000005,60,30.0003,-0.000269922,0,60,30.0003
3678.6,60,30.000005,60,30.0003,-0.00026725,0,60,30.0003
3678.7,60,30.000005,60,30.0003,-0.000264604,0,60,30.0003
3678.8,60,30.000005,60,30.0003,-0.000261984,0,60,30.0003
3678.9,60,30.000005,60,30.0003,-0.00025939,0,60,30.0003
3679,60,30.000005,60,30.0003,-0.000256822,0,60,30.0003
3679.1,60,30.000005,60,30.0003,-0.000254279,0,60,30.0003
3679.2,60,30.000005,60,30.0003,-0.000251761,0,60,30.0003
3679.3,60,30.000005,60.0001,30.0003,0.009651722,0,60.0001,30.0003
3679.4,60,30.000005,60,30.0003,-0.00034483,0,60,30.0003
3679.5,60,30.000005,60,30.0003,-0.000341416,0,60,30.0003
3679.6,60,30.000005,60,30.0003,-0.000338036,0,60,30.0003
3679.7,60,30.000005,60,30.0003,-0.000334689,0,60,30.0003
3679.8,60,30.000005,60,30.0003,-0.000331375,0,60,30.0003
3679.9,60,30.000005,60,30.0003,-0.000328094,0,60,30.0003
3680,60,30.000005,60,30.0003,-0.000324846,0,60,30.0003
3680.1,60,30.000005,60,30.0003,-0.000321629,0,60,30.0003
3680.2,60,30.000005,60,30.0003,-0.000318445,0,60,30.0003
3680.3,60,30.000005,60,30.0003,-0.000315292,0,60,30.0003
3680.4,60,30.000005,60,30.0003,-0.00031217,0,60,30.0003
3680.5,60,30.000005,60,30.0003,-0.000309079,0,60,30.0003
3680.6,60,30.000005,60,30.0003,-0.000306019,0,60,30.0003
3680.7,60,30.000005,60,30.0003,-0.000302989,0,60,30.0003
3680.8,60,30.000005,60,30.0003,-0.000299989,0,60,30.0003
3680.9,60,30.000005,60,30.0003,-0.000297019,0,60,30.0003
3681,60,30.000005,60,30.0003,-0.000294078,0,60,30.0003
3681.1,60,30.000005,60,30.0003,-0.000291167,0,60,30.0003
3681.2,60,30.000005,60,30.0003,-0.000288284,0,60,30.0003
3681.3,60,30.000005,60,30.0003,-0.00028543,0,60,30.0003
3681.4,60,30.000005,60,30.0003,-0.000282604,0,60,30.0003
3681.5,60,30.000005,60.0001,30.0003,0.009621185,0,60.0001,30.0003
3681.6,60,30.000005,60.0001,30.0003,0.009525925,0,60.0001,30.0003
3681.7,60,30.000005,60.0001,30.0003,0.009431609,0,60.0001,30.0003
3681.8,60,30.000005,60.0001,30.0003,0.009338227,0,60.0001,30.0003
3681.9,60,30.000005,60.0001,30.0003,0.009245769,0,60.0001,30.0003
3682,60,30.000005,60.0001,30.0003,0.009154227,0,60.0001,30.0003
3682.1,60,30.000005,60.0001,30.0003,0.009063591,0,60.0001,30.0003
3682.2,60,30.000005,60.0001,30.0003,0.008973852,0,60.0001,30.0003
3682.3,60,30.000005,60.0001,30.0003,0.008885002,0,60.0001,30.0003
3682.4,60,30.000005,60,30.0003,-0.001103958,0,60,30.0003
3682.5,60,30.000005,60,30.0003,-0.001093028,0,60,30.0003
3682.6,60,30.000005,60,30.0003,-0.001082206,0,60,30.0003
3682.7,60,30.000005,60,30.0003,-0.001071491,0,60,30.0003
3682.8,60,30.000005,60,30.0003,-0.001060882,0,60,30.0003
3682.9,60,30.000005,60,30.0003,-0.001050378,0,60,30.0003
3683,60,30.000005,60,30.0003,-0.001039978,0,60,30.0003
3683.1,60,30.000005,60,30.0003,-0.001029682,0,60,30.0003
3683.2,60,30.000005,60,30.0003,-0.001019487,0,60,30.0003
3683.3,60,30.000005,60,30.0003,-0.001009393,0,60,30.0003
3683.4,60,30.000005,60,30.0003,-0.000999399,0,60,30.0003
3683.5,60,30.000005,60,30.0003,-0.000989504,0,60,30.0003
3683.6,60,30.000005,60,30.0003,-0.000979707,0,60,30.0003
3683.7,60,30.000005,60,30.0003,-0.000970007,0,60,30.0003
3683.8,60,30.000005,60,30.0003,-0.000960403,0,60,30.0003
3683.9,60,30.000005,60,30.0003,-0.000950894,0,60,30.0003
3684,60,30.000005,60,30.0003,-0.000941479,0,60,30.0003
3684.1,60,30.000005,60,30.0003,-0.000932157,0,60,30.0003
3684.2,60,30.000005,60,30.0003,-0.000922928,0,60,30.0003
3684.3,60,30.000005,60.0001,30.0003,0.0089872,0,60.0001,30.0003
3684.4,60,30.000005,60.0001,30.0003,0.008898218,0,60.0001,30.0003
3684.5,60,30.000005,60.0001,30.0003,0.008810117,0,60.0001,30.0003
3684.6,60,30.000005,60.0001,30.0003,0.008722888,0,60.0001,30.0003
3684.7,60,30.000005,60.0001,30.0003,0.008636523,0,60.0001,30.0003
3684.8,60,30.000005,60.0001,30.0003,0.008551012,0,60.0001,30.0003
3684.9,60,30.000005,60.0001,30.0003,0.008466349,0,60.0001,30.0003
3685,60,30.000005,60.0001,30.0003,0.008382524,0,60.0001,30.0003
3685.1,60,30.000005,60,30.0003,-0.001601462,0,60,30.0003
3685.2,60,30.000005,60,30.0003,-0.001585606,0,60,30.0003
3685.3,60,30.000005,60,30.0003,-0.001569907,0,60,30.0003
3685.4,60,30.000005,60,30.0003,-0.001554363,0,60,30.0003
3685.5,60,30.000005,60,30.0003,-0.001538973,0,60,30.0003
3685.6,60,30.000005,60,30.0003,-0.001523736,0,60,30.0003
3685.7,60,30.000005,60,30.0003,-0.001508649,0,60,30.0003
3685.8,60,30.000005,60,30.0003,-0.001493712,0,60,30.0003
3685.9,60,30.000005,60,30.0003,-0.001478923,0,60,30.0003
3686,60,30.000005,60,30.0003,-0.00146428,0,60,30.0003
3686.1,60,30.000005,60,30.0003,-0.001449782,0,60,30.0003
3686.2,60,30.000005,60,30.0003,-0.001435428,0,60,30.0003
3686.3,60,30.000005,60,30.0003,-0.001421216,0,60,30.0003
3686.4,60,30.000005,60,30.0003,-0.001407144,0,60,30.0003
3686.5,60,30.000005,60,30.0003,-0.001393212,0,60,30.0003
3686.6,60,30.000005,60,30.0003,-0.001379418,0,60,30.0003
3686.7,60,30.000005,60,30.0003,-0.001365761,0,60,30.0003
3686.8,60,30.000005,60,30.0003,-0.001352238,0,60,30.0003
3686.9,60,30.000005,60.0001,30.0003,0.00856214,0,60.0001,30.0003
3687,60,30.000005,60.0001,30.0003,0.008477367,0,60.0001,30.0003
3687.1,60,30.000005,60.0001,30.0003,0.008393432,0,60.0001,30.0003
3687.2,60,30.000005,60.0001,30.0003,0.008310329,0,60.0001,30.0003
3687.3,60,30.000005,60.0001,30.0003,0.008228049,0,60.0001,30.0003
3687.4,60,30.000005,60.0001,30.0003,0.008146583,0,60.0001,30.0003
3687.5,60,30.000005,60.0001,30.0003,0.008065924,0,60.0001,30.0003
3687.6,60,30.000005,60.0001,30.0003,0.007986063,0,60.0001,30.0003
3687.7,60,30.000005,60.0001,30.0003,0.007906993,0,60.0001,30.0003
3687.8,60,30.000005,60,30.0003,-0.002072284,0,60,30.0003
3687.9,60,30.000005,60,30.0003,-0.002051766,0,60,30.0003
3688,60,30.000005,60,30.0003,-0.002031452,0,60,30.0003
3688.1,60,30.000005,60,30.0003,-0.002011339,0,60,30.0003
3688.2,60,30.000005,60,30.0003,-0.001991424,0,60,30.0003
3688.3,60,30.000005,60,30.0003,-0.001971707,0,60,30.0003
3688.4,60,30.000005,60,30.0003,-0.001952185,0,60,30.0003
3688.5,60,30.000005,60,30.0003,-0.001932857,0,60,30.0003
3688.6,60,30.000005,60,30.0003,-0.00191372,0,60,30.0003
3688.7,60,30.000005,60,30.0003,-0.001894772,0,60,30.0003
3688.8,60,30.000005,60,30.0003,-0.001876012,0,60,30.0003
3688.9,60,30.000005,60,30.0003,-0.001857437,0,60,30.0003
3689,60,30.000005,60,30.0003,-0.001839047,0,60,30.0003
3689.1,60,30.000005,60,30.0003,-0.001820839,0,60,30.0003
3689.2,60,30.000005,60,30.0003,-0.00180281,0,60,30.0003
3689.3,60,30.000005,60,30.0003,-0.001784961,0,60,30.0003
3689.4,60,30.000005,60,30.0003,-0.001767288,0,60,30.0003
3689.5,60,30.000005,60.0001,30.0003,0.0081512,0,60.0001,30.0003
3689.6,60,30.000005,60.0001,30.0003,0.008070495,0,60.0001,30.0003
3689.7,60,30.000005,60.0001,30.0003,0.007990589,0,60.0001,30.0003
3689.8,60,30.000005,60.0001,30.0003,0.007911474,0,60.0001,30.0003
3689.9,60,30.000005,60.0001,30.0003,0.007833143,0,60.0001,30.0003
3690,60,30.000005,60.0001,30.0003,0.007755587,0,60.0001,30.0003
3690.1,60,30.000005,60.0001,30.0003,0.007678799,0,60.0001,30.0003
3690.2,60,30.000005,60.0001,30.0003,0.007602771,0,60.0001,30.0003
3690.3,60,30.000005,60,30.0003,-0.002373494,0,60,30.0003
3690.4,60,30.000005,60,30.0003,-0.002349994,0,60,30.0003
3690.5,60,30.000005,60,30.0003,-0.002326726,0,60,30.0003
3690.6,60,30.000005,60,30.0003,-0.00230369,0,60,30.0003
3690.7,60,30.000005,60,30.0003,-0.002280881,0,60,30.0003
3690.8,60,30.000005,60,30.0003,-0.002258298,0,60,30.0003
3690.9,60,30.000005,60,30.0003,-0.002235938,0,60,30.0003
3691,60,30.000005,60,30.0003,-0.0022138,0,60,30.0003
3691.1,60,30.000005,60,30.0003,-0.002191882,0,60,30.0003
3691.2,60,30.000005,60,30.0003,-0.00217018,0,60,30.0003
3691.3,60,30.000005,60,30.0003,-0.002148693,0,60,30.0003
3691.4,60,30.000005,60,30.0003,-0.002127419,0,60,30.0003
3691.5,60,30.000005,60,30.0003,-0.002106355,0,60,30.0003
3691.6,60,30.000005,60,30.0003,-0.0020855,0,60,30.0003
3691.7,60,30.000005,60,30.0003,-0.002064852,0,60,30.0003
3691.8,60,30.000005,60,30.0003,-0.002044407,0,60,30.0003
3691.9,60,30.000005,60,30.0003,-0.002024166,0,60,30.0003
3692,60,30.000005,60,30.0003,-0.002004125,0,60,30.0003
3692.1,60,30.000005,60.0001,30.0003,0.007916708,0,60.0001,30.0003
3692.2,60,30.000005,60.0001,30.0003,0.007838325,0,60.0001,30.0003
3692.3,60,30.000005,60.0001,30.0003,0.007760718,0,60.0001,30.0003
3692.4,60,30.000005,60.0001,30.0003,0.007683879,0,60.0001,30.0003
3692.5,60,30.000005,60.0001,30.0003,0.007607801,0,60.0001,30.0003
3692.6,60,30.000005,60.0001,30.0003,0.007532476,0,60.0001,30.0003
3692.7,60,30.000005,60.0001,30.0003,0.007457897,0,60.0001,30.0003
3692.8,60,30.000005,60.0001,30.0003,0.007384057,0,60.0001,30.0003
3692.9,60,30.000005,60.0001,30.0003,0.007310947,0,60.0001,30.0003
3693,60,30.000005,60.0001,30.0003,0.007238562,0,60.0001,30.0003
3693.1,60,30.000005,60,30.0003,-0.002734097,0,60,30.0003
3693.2,60,30.000005,60,30.0003,-0.002707027,0,60,30.0003
3693.3,60,30.000005,60,30.0003,-0.002680225,0,60,30.0003
3693.4,60,30.000005,60,30.0003,-0.002653688,0,60,30.0003
3693.5,60,30.000005,60,30.0003,-0.002627414,0,60,30.0003
3693.6,60,30.000005,60,30.0003,-0.0026014,0,60,30.0003
3693.7,60,30.000005,60,30.0003,-0.002575643,0,60,30.0003
3693.8,60,30.000005,60,30.0003,-0.002550142,0,60,30.0003
3693.9,60,30.000005,60,30.0003,-0.002524893,0,60,30.0003
3694,60,30.000005,60,30.0003,-0.002499894,0,60,30.0003
3694.1,60,30.000005,60,30.0003,-0.002475143,0,60,30.0003
3694.2,60,30.000005,60,30.0003,-0.002450636,0,60,30.0003
3694.3,60,30.000005,60,30.0003,-0.002426373,0,60,30.0003
3694.4,60,30.000005,60,30.0003,-0.002402349,0,60,30.0003
3694.5,60,30.000005,60,30.0003,-0.002378563,0,60,30.0003
3694.6,60,30.000005,60,30.0003,-0.002355013,0,60,30.0003
3694.7,60,30.000005,60,30.0003,-0.002331696,0,60,30.0003
3694.8,60,30.000005,60,30.0003,-0.00230861,0,60,30.0003
3694.9,60,30.000005,60.0001,30.0003,0.007615237,0,60.0001,30.0003
3695,60,30.000005,60.0001,30.0003,0.007539839,0,60.0001,30.0003
3695.1,60,30.000005,60.0001,30.0003,0.007465187,0,60.0001,30.0003
3695.2,60,30.000005,60.0001,30.0003,0.007391274,0,60.0001,30.0003
3695.3,60,30.000005,60.0001,30.0003,0.007318093,0,60.0001,30.0003
3695.4,60,30.000005,60.0001,30.0003,0.007245637,0,60.0001,30.0003
3695.5,60,30.000005,60.0001,30.0003,0.007173898,0,60.0001,30.0003
3695.6,60,30.000005,60.0001,30.0003,0.007102869,0,60.0001,30.0003
3695.7,60,30.000005,60,30.0003,-0.002868446,0,60,30.0003
3695.8,60,30.000005,60,30.0003,-0.002840046,0,60,30.0003
3695.9,60,30.000005,60,30.0003,-0.002811926,0,60,30.0003
3696,60,30.000005,60,30.0003,-0.002784086,0,60,30.0003
3696.1,60,30.000005,60,30.0003,-0.00275652,0,60,30.0003
3696.2,60,30.000005,60,30.0003,-0.002729228,0,60,30.0003
3696.3,60,30.000005,60,30.0003,-0.002702206,0,60,30.0003
3696.4,60,30.000005,60,30.0003,-0.002675451,0,60,30.0003
3696.5,60,30.000005,60,30.0003,-0.002648962,0,60,30.0003
3696.6,60,30.000005,60,30.0003,-0.002622735,0,60,30.0003
3696.7,60,30.000005,60,30.0003,-0.002596767,0,60,30.0003
3696.8,60,30.000005,60,30.0003,-0.002571056,0,60,30.0003
3696.9,60,30.000005,60,30.0003,-0.0025456,0,60,30.0003
3697,60,30.000005,60,30.0003,-0.002520396,0,60,30.0003
3697.1,60,30.000005,60,30.0003,-0.002495442,0,60,30.0003
3697.2,60,30.000005,60,30.0003,-0.002470735,0,60,30.0003
3697.3,60,30.000005,60,30.0003,-0.002446272,0,60,30.0003
3697.4,60,30.000005,60,30.0003,-0.002422051,0,60,30.0003
3697.5,60,30.000005,60,30.0003,-0.002398071,0,60,30.0003
3697.6,60,30.000005,60,30.0003,-0.002374327,0,60,30.0003
3697.7,60,30.000005,60,30.0003,-0.002350819,0,60,30.0003
3697.8,60,30.000005,60.0001,30.0003,0.007573446,0,60.0001,30.0003
3697.9,60,30.000005,60.0001,30.0003,0.007498462,0,60.0001,30.0003
3698,60,30.000005,60.0001,30.0003,0.00742422,0,60.0001,30.0003
